,index,Results,GAME_DATE,HOME,AWAY,Odds1,Odds2,Score,prediction
309,1312,1.0,2009-12-28,SAC,DEN,2.05,1.79,106:101,0.34017205238342285
310,14068,0.0,2022-03-18,HOU,IND,2.49,1.57,118:121,0.2833481431007385
311,1649,1.0,2010-02-16,POR,LAC,1.3,3.65,109:87,0.8571040630340576
312,13745,1.0,2022-01-27,PHI,LAL,1.42,3.03,105:87,0.7148920893669128
313,13678,1.0,2022-01-18,GSW,DET,1.06,10.26,102:86,0.8049530982971191
314,12381,0.0,2021-01-29,ORL,LAC,3.43,1.34,90:116,0.2107778787612915
315,10174,1.0,2018-03-24,PHI,MIN,1.27,4.01,120:108,0.7182234525680542
316,3743,1.0,2012-04-01,BOS,MIA,2.54,1.55,91:72,0.4652082622051239
317,12429,0.0,2021-02-04,PHI,POR,1.19,4.97,105:121,0.6087163090705872
318,13041,1.0,2021-04-28,WAS,LAL,1.95,1.89,116:107,0.5880858302116394
319,4004,1.0,2012-11-28,OKC,HOU,1.14,5.84,120:98,0.7575135827064514
320,10595,1.0,2018-12-16,WAS,LAL,2.37,1.62,128:110,0.43042632937431335
321,6614,1.0,2015-01-28,SAS,CHA,1.08,8.89,95:86,0.705857515335083
322,6834,0.0,2015-03-04,TOR,CLE,2.76,1.48,112:120,0.3772451877593994
323,7386,1.0,2015-12-18,SAS,LAC,1.28,3.87,115:107,0.8596487045288086
324,7327,1.0,2015-12-11,NOP,WAS,1.6,2.45,107:105,0.5444971323013306
325,322,1.0,2009-01-06,CHI,SAC,1.2,4.55,99:94,0.6684935688972473
326,11271,0.0,2019-03-27,MEM,GSW,5.04,1.19,103:118,0.42739060521125793
327,5413,0.0,2014-01-13,BOS,HOU,3.07,1.4,92:104,0.4411691725254059
328,404,1.0,2009-01-17,LAC,MIL,2.25,1.65,101:92,0.27232545614242554
329,12631,1.0,2021-03-03,PHI,UTA,2.4,1.62,131:123 ,0.46176937222480774
330,11358,1.0,2019-04-07,NYK,WAS,2.46,1.59,113:110,0.4357611835002899
331,3219,0.0,2012-01-24,CHA,NYK,2.96,1.42,78:111,0.46406111121177673
332,106,0.0,2008-12-03,WAS,POR,3.27,1.34,92:98,0.34499800205230713
333,9961,0.0,2018-02-23,TOR,MIL,1.32,3.63,119:122 ,0.7468850612640381
334,12690,1.0,2021-03-16,CHI,OKC,1.36,3.3,123:102,0.46140292286872864
335,8993,1.0,2017-03-11,SAS,GSW,1.16,5.72,107:85,0.6420737504959106
336,5922,1.0,2014-03-26,MIN,ATL,1.42,2.95,107:83,0.6548654437065125
337,13024,1.0,2021-04-26,TOR,CLE,1.14,6.2,112:96,0.6884413361549377
338,10297,0.0,2018-04-10,LAL,HOU,4.08,1.27,99:105,0.3581823706626892
339,8451,0.0,2016-12-16,MIA,LAC,3.79,1.29,98:102,0.3128301501274109
340,9496,1.0,2017-12-14,CLE,LAL,1.19,5.05,121:112,0.7598299980163574
341,13146,0.0,2021-05-11,TOR,LAC,8.07,1.1,96:115,0.4330577254295349
342,821,1.0,2009-03-19,ATL,DAL,1.42,2.95,95:87,0.6483999490737915
343,516,1.0,2009-02-02,UTA,CHA,1.33,3.6,105:86,0.7340005040168762
344,12395,0.0,2021-01-31,IND,PHI,1.69,2.25,110:119,0.3763916492462158
345,13079,0.0,2021-05-03,NOP,GSW,1.8,2.07,108:123,0.5026388764381409
346,6816,1.0,2015-03-03,CHA,LAL,1.24,4.32,104:103,0.7302281856536865
347,7834,1.0,2016-02-23,WAS,NOP,1.52,2.66,109:89,0.5799652934074402
348,123,1.0,2008-12-06,MIA,OKC,1.13,5.65,105:99,0.8478667736053467
349,6155,0.0,2014-11-28,HOU,LAC,2.61,1.53,85:102,0.4163919687271118
350,6606,1.0,2015-01-28,ATL,BKN,1.06,11.21,113:102,0.778548538684845
351,6626,1.0,2015-01-30,NOP,LAC,3.74,1.3,108:103,0.46787911653518677
352,4018,0.0,2012-11-30,SAC,IND,1.99,1.84,92:97,0.43495532870292664
353,13395,0.0,2021-12-08,MIN,UTA,3.22,1.37,104:136,0.4093513488769531
354,13664,1.0,2022-01-16,MIN,GSW,1.55,2.57,119:99,0.6135290861129761
355,11928,1.0,2020-01-29,POR,HOU,2.91,1.44,125:112,0.5004863739013672
356,5795,1.0,2014-03-09,GSW,PHX,1.2,4.97,113:107,0.6437016725540161
357,1124,1.0,2009-12-02,CLE,PHX,1.28,3.78,107:90,0.5875154137611389
358,13015,1.0,2021-04-26,DEN,MEM,1.6,2.43,120:96,0.5066689848899841
359,4563,1.0,2013-02-13,BOS,CHI,1.71,2.2,71:69,0.5275763869285583
360,9034,1.0,2017-03-17,PHI,DAL,2.9,1.44,116:74,0.41868823766708374
361,2548,1.0,2011-01-21,SAS,NYK,1.2,4.73,101:92,0.8016769886016846
362,8037,1.0,2016-03-21,CLE,DEN,1.11,7.44,124:91,0.8336691856384277
363,13063,0.0,2021-05-01,OKC,IND,3.71,1.3,95:152,0.32178130745887756
364,3344,0.0,2012-02-08,NOP,CHI,5.7,1.15,67:90,0.2868260145187378
365,2123,1.0,2010-11-21,TOR,BOS,2.88,1.44,102:101,0.401736855506897
366,8830,0.0,2017-02-13,BKN,MEM,4.17,1.25,103:112,0.1572069227695465
367,4715,1.0,2013-03-09,DEN,MIN,1.03,13.75,111:88,0.7795108556747437
368,1709,1.0,2010-02-24,LAC,DET,1.53,2.56,97:91,0.49208858609199524
369,2884,1.0,2011-03-11,PHI,BOS,1.98,1.84,89:86,0.5332347750663757
370,437,0.0,2009-01-23,CHI,TOR,1.73,2.12,94:114,0.5474854707717896
371,12521,0.0,2021-02-16,OKC,POR,2.8,1.47,104:115,0.3442698121070862
372,6402,1.0,2014-12-31,BOS,SAC,2.09,1.78,106:84,0.5804357528686523
373,12664,1.0,2021-03-13,ATL,SAC,1.57,2.48,121:106,0.7019757628440857
374,2492,1.0,2011-01-12,PHX,BKN,1.38,3.14,118:109 ,0.6046175360679626
375,8406,1.0,2016-12-10,HOU,DAL,1.1,8.17,109:87,0.7220588326454163
376,4370,1.0,2013-01-18,BKN,ATL,1.34,3.43,94:89,0.7231034636497498
377,13182,1.0,2021-05-16,PHI,ORL,1.4,3.08,128:117,0.8592791557312012
378,64,0.0,2008-11-28,PHX,MIA,1.24,4.2,92:107,0.6345704793930054
379,11310,1.0,2019-04-01,NYK,CHI,1.61,2.4,113:105,0.47848254442214966
380,9954,0.0,2018-02-23,DET,BOS,2.12,1.77,98:110,0.4527827501296997
381,12877,0.0,2021-04-08,TOR,CHI,2.48,1.59,113:122,0.6646113395690918
382,12693,1.0,2021-03-16,MIA,CLE,1.16,5.58,113:98,0.8282240629196167
383,12520,0.0,2021-02-16,MIN,LAL,3.11,1.39,104:112,0.24366456270217896
384,12277,1.0,2020-08-14,TOR,DEN,2.16,1.75,117:109,0.7575011253356934
385,10308,1.0,2018-04-11,ORL,WAS,3.18,1.39,101:92,0.43642017245292664
386,9513,0.0,2017-12-16,MEM,BOS,2.94,1.44,93:102,0.3680204749107361
387,2424,0.0,2011-01-03,CHA,MIA,4.74,1.2,82:96,0.22898036241531372
388,13296,0.0,2021-11-24,OKC,UTA,8.46,1.09,104:110,0.27454811334609985
389,10782,1.0,2019-01-11,WAS,MIL,2.08,1.79,113:106,0.23820865154266357
390,10925,0.0,2019-02-01,MIA,OKC,2.44,1.59,102:118,0.49333104491233826
391,5214,1.0,2013-12-16,ATL,LAL,1.41,3.04,114:100,0.7468264102935791
392,6060,1.0,2014-04-13,NYK,CHI,2.35,1.63,100:89,0.6207820177078247
393,7615,0.0,2016-01-19,DEN,OKC,4.5,1.23,104:110,0.3315926492214203
394,10450,1.0,2018-11-26,GSW,ORL,1.33,3.5,116:110,0.7106812596321106
395,2426,1.0,2011-01-03,NOP,PHI,1.35,3.34,84:77,0.8334228992462158
396,9218,1.0,2017-04-10,MIA,CLE,1.16,5.61,124:121 ,0.7564793825149536
397,12158,1.0,2020-03-07,CLE,DEN,4.67,1.21,104:102,0.2976078689098358
398,6777,1.0,2015-02-25,SAC,MEM,3.39,1.34,102:90,0.2918788492679596
399,11225,1.0,2019-03-20,POR,DAL,1.19,5.11,126:118,0.8076416850090027
400,3090,1.0,2011-04-08,MEM,SAC,1.18,5.09,101:96,0.8097058534622192
401,5826,1.0,2014-03-13,CHI,HOU,2.4,1.61,111:87,0.49507787823677063
402,4451,0.0,2013-01-28,WAS,SAC,1.31,3.64,94:96,0.7531043887138367
403,13420,0.0,2021-12-12,NYK,MIL,3.01,1.42,97:112,0.2542257308959961
404,4009,0.0,2012-11-30,ATL,CLE,1.21,4.62,111:113,0.6257060170173645
405,2201,1.0,2010-12-03,BOS,CHI,1.44,2.86,104:92,0.6836586594581604
406,1593,1.0,2010-02-05,BOS,BKN,1.07,8.98,96:87,0.8623013496398926
407,9512,1.0,2017-12-16,HOU,MIL,1.17,5.51,115:111,0.7861210107803345
408,14181,1.0,2022-04-02,ATL,BKN,2.11,1.77,122:115,0.5447626709938049
409,8213,1.0,2016-04-13,GSW,MEM,1.02,16.55,125:104,0.7496358156204224
410,5056,0.0,2013-11-23,MIL,CHA,1.74,2.16,72:96,0.3290991187095642
411,3846,1.0,2012-04-13,NYK,WAS,1.13,6.27,103:65,0.8696490526199341
412,4521,1.0,2013-02-07,DEN,CHI,1.4,3.06,128:96,0.5709901452064514
413,6388,0.0,2014-12-29,HOU,WAS,1.59,2.45,103:104,0.4763854742050171
414,8709,0.0,2017-01-21,BOS,POR,1.29,3.84,123:127 ,0.6202587485313416
415,6462,0.0,2015-01-08,NYK,HOU,8.24,1.09,96:120,0.3014003038406372
416,12127,0.0,2020-03-03,CHA,SAS,2.43,1.6,103:104,0.3904353678226471
417,2157,0.0,2010-11-26,SAS,DAL,1.52,2.62,94:103,0.6256837844848633
418,8002,1.0,2016-03-17,ATL,DEN,1.28,3.89,116:98,0.591383695602417
419,636,1.0,2009-02-22,TOR,NYK,1.59,2.43,111:100,0.4990299344062805
420,2375,0.0,2010-12-27,MIL,ATL,1.72,2.17,80:95,0.538261890411377
421,7589,1.0,2016-01-15,MIL,ATL,2.62,1.53,108:101 ,0.4754333794116974
422,6152,0.0,2014-11-28,CHA,GSW,4.43,1.23,101:106,0.3262970447540283
423,13476,0.0,2021-12-20,MEM,OKC,1.25,4.25,99:102,0.8541003465652466
424,10671,1.0,2018-12-28,DEN,SAS,1.53,2.6,102:99,0.5411449670791626
425,5684,0.0,2014-02-22,DET,DAL,2.37,1.62,102:113,0.4682358205318451
426,8816,1.0,2017-02-04,MIA,PHI,1.22,4.67,125:102,0.7096351385116577
427,11178,1.0,2019-03-14,UTA,MIN,1.24,4.34,120:100,0.733336865901947
428,1137,1.0,2009-12-04,DET,MIL,1.65,2.29,105:96,0.6527807116508484
429,12373,1.0,2021-01-28,HOU,POR,1.54,2.59,104:101,0.49645718932151794
430,7213,0.0,2015-11-25,MIL,SAC,1.52,2.64,118:129,0.5920356512069702
431,2151,0.0,2010-11-26,IND,OKC,1.81,2.01,106:110 ,0.7056303024291992
432,2164,1.0,2010-11-27,PHI,BKN,1.81,2.02,102:86,0.486071914434433
433,12918,0.0,2021-04-13,TOR,ATL,1.83,2.02,103:108,0.6376060247421265
434,5993,0.0,2014-04-04,LAL,DAL,4.08,1.26,95:107,0.39906957745552063
435,3893,1.0,2012-04-18,MIA,TOR,1.15,5.72,96:72,0.7866265773773193
436,12182,0.0,2020-03-10,MEM,ORL,1.76,2.12,115:120,0.6178600788116455
437,12044,0.0,2020-02-21,MIN,BOS,4.02,1.26,117:127,0.28107911348342896
438,8186,1.0,2016-04-10,IND,BKN,1.08,8.85,129:105,0.7999392151832581
439,14165,1.0,2022-03-30,WAS,ORL,1.6,2.43,127:110,0.7091078758239746
440,10040,0.0,2018-03-06,LAC,NOP,1.78,2.11,116:121,0.7108482718467712
441,3799,0.0,2012-04-07,PHI,ORL,1.43,2.94,82:88,0.5486732721328735
442,4040,1.0,2012-12-04,HOU,LAL,1.85,1.99,107:105,0.5067037343978882
443,11077,1.0,2019-02-28,IND,MIN,1.63,2.37,122:115,0.8263387680053711
444,9760,1.0,2018-01-20,NOP,MEM,1.24,4.3,111:104,0.495485782623291
445,10122,1.0,2018-03-17,POR,DET,1.23,4.51,100:87,0.8303499221801758
446,2690,0.0,2011-02-09,SAC,DAL,2.82,1.45,100:102,0.3670516312122345
447,12831,1.0,2021-04-02,TOR,GSW,1.49,2.74,130:77,0.641133725643158
448,4266,1.0,2013-01-04,DET,ATL,2.02,1.83,85:84,0.6084960699081421
449,5345,1.0,2014-01-03,LAL,UTA,1.65,2.33,110:99,0.5844142436981201
450,5571,1.0,2014-02-03,MIA,DET,1.19,5.09,102:96,0.7643934488296509
451,11855,0.0,2020-01-19,DEN,IND,1.95,1.9,107:115,0.5812481641769409
452,1648,0.0,2010-02-16,PHI,MIA,1.74,2.13,78:105,0.48633497953414917
453,2504,1.0,2011-01-14,PHI,MIL,1.46,2.79,95:94,0.7329686284065247
454,5220,1.0,2013-12-16,MIA,UTA,1.1,8.14,117:94,0.8870999813079834
455,10948,0.0,2019-02-04,WAS,ATL,1.35,3.35,129:137,0.6411919593811035
456,6732,0.0,2015-02-20,LAL,BKN,2.32,1.65,105:114,0.5114507675170898
457,7456,1.0,2015-12-28,SAS,MIN,1.06,11.33,101:95,0.8785360455513
458,12922,1.0,2021-04-14,DEN,MIA,1.49,2.74,123:106,0.5794835686683655
459,13835,1.0,2022-02-08,NOP,HOU,1.25,4.16,110:97,0.8147388696670532
460,7808,1.0,2016-02-19,WAS,DET,1.75,2.15,98:86,0.5005014538764954
461,6408,1.0,2014-12-31,SAS,NOP,1.48,2.75,95:93 ,0.5648504495620728
462,11182,0.0,2019-03-15,MIA,MIL,2.78,1.47,98:113,0.6330474615097046
463,5193,0.0,2013-12-13,MIL,CHI,2.54,1.56,90:91,0.26229363679885864
464,10385,1.0,2018-11-17,ORL,LAL,2.55,1.55,130:117,0.4615269899368286
465,1590,1.0,2010-02-04,CLE,MIA,1.16,5.43,102:86,0.7353010773658752
466,155,1.0,2008-12-10,TOR,IND,1.64,2.29,101:88,0.5677287578582764
467,7472,1.0,2015-12-30,SAS,PHX,1.04,13.74,112:79,0.8501214981079102
468,2806,1.0,2011-03-01,MEM,SAS,1.84,1.98,109:93,0.47595497965812683
469,13148,1.0,2021-05-12,BKN,SAS,1.51,2.67,128:116,0.765365719795227
470,5338,0.0,2014-01-02,SAS,NYK,1.11,7.27,101:105,0.6956230401992798
471,4599,0.0,2013-02-22,BKN,HOU,2.0,1.84,96:106,0.44803696870803833
472,10442,0.0,2018-11-25,LAL,ORL,1.28,3.89,104:108,0.5924897789955139
473,6495,0.0,2015-01-13,LAL,MIA,2.19,1.72,75:78,0.5566379427909851
474,4616,1.0,2013-02-23,WAS,HOU,2.02,1.83,105:103,0.4874955713748932
475,2071,1.0,2010-04-12,POR,OKC,1.8,2.03,103:95,0.6004396677017212
476,385,1.0,2009-01-14,SAS,LAL,1.67,2.2,112:111,0.5018610954284668
477,13740,0.0,2022-01-26,ORL,LAC,1.86,2.0,102:111,0.5012362599372864
478,3916,1.0,2012-04-21,UTA,ORL,1.19,5.02,117:107 ,0.6045718789100647
479,13069,0.0,2021-05-02,HOU,NYK,5.39,1.17,97:122,0.2855481505393982
480,10029,0.0,2018-03-04,WAS,IND,1.58,2.5,95:98,0.4731675088405609
481,1476,1.0,2010-01-20,NOP,MEM,1.62,2.35,113:111,0.5070300102233887
482,3085,1.0,2011-04-08,BOS,WAS,1.06,10.63,104:88,0.6836932897567749
483,10580,1.0,2018-12-14,POR,TOR,2.05,1.81,128:122,0.3765023350715637
484,13314,0.0,2021-11-27,CHI,MIA,1.95,1.9,104:107,0.5501071810722351
485,12641,1.0,2021-03-04,POR,SAC,1.54,2.6,123:119,0.5660126209259033
486,13883,1.0,2022-02-15,MIL,IND,1.1,8.03,128:119,0.7675484418869019
487,2099,1.0,2010-10-27,NOP,MIL,1.64,2.3,95:91,0.22849738597869873
488,13608,1.0,2022-01-09,GSW,CLE,1.3,3.73,96:82,0.5642822980880737
489,7695,1.0,2016-01-29,UTA,MIN,1.23,4.41,103:90,0.7163510918617249
490,10079,0.0,2018-03-11,NOP,UTA,2.06,1.81,99:116,0.2637236714363098
491,7192,1.0,2015-11-21,SAS,MEM,1.29,3.87,92:82,0.7681735754013062
492,2731,0.0,2011-02-15,IND,MIA,2.93,1.42,103:110,0.5724092721939087
493,556,1.0,2009-02-08,GSW,UTA,2.04,1.79,116:96,0.3786756992340088
494,6309,0.0,2014-12-18,SAC,MIL,1.3,3.73,107:108,0.5138758420944214
495,12765,1.0,2021-03-25,SAC,GSW,1.55,2.55,141:119,0.6217540502548218
496,13910,0.0,2022-02-24,SAC,DEN,2.5,1.57,110:128,0.3712441325187683
497,13586,0.0,2022-01-05,WAS,HOU,1.32,3.54,111:114,0.7169238924980164
498,2855,1.0,2011-03-07,NYK,UTA,1.39,3.08,131:109,0.7497112154960632
499,520,1.0,2009-02-03,DEN,SAS,1.24,3.05,104:96,0.6276679039001465
500,8183,1.0,2016-04-09,SAC,OKC,4.31,1.25,114:112,0.35779255628585815
501,7957,1.0,2016-03-11,LAC,NYK,1.15,5.81,101:94,0.8305816650390625
502,3868,0.0,2012-04-16,BKN,MIA,4.58,1.21,98:101,0.3194819390773773
503,3962,1.0,2012-10-31,LAC,MEM,1.57,2.49,101:92,0.5772807598114014
504,10222,0.0,2018-03-31,SAC,GSW,4.4,1.24,96:112,0.40962985157966614
505,11599,0.0,2019-12-13,ORL,HOU,3.25,1.37,107:130,0.4769411087036133
506,10146,0.0,2018-03-21,CHI,DEN,4.81,1.21,102:135,0.32469382882118225
507,10940,1.0,2019-02-03,BOS,OKC,1.56,2.52,134:129,0.7669098377227783
508,11433,1.0,2019-11-20,DAL,GSW,1.09,8.46,142:94,0.767890453338623
509,8193,0.0,2016-04-11,BKN,WAS,3.38,1.35,111:120,0.36396998167037964
510,12318,0.0,2021-01-20,IND,DAL,2.18,1.73,112:124,0.4525577127933502
511,10647,0.0,2018-12-23,ORL,MIA,1.75,2.16,91:115,0.35629409551620483
512,2094,1.0,2010-10-26,POR,PHX,1.31,3.56,106:92,0.40579575300216675
513,10624,1.0,2018-12-21,CHA,DET,1.56,2.53,98:86,0.7158026099205017
514,5836,1.0,2014-03-14,TOR,MEM,1.93,1.9,99:86,0.45949429273605347
515,12920,0.0,2021-04-14,CHA,CLE,1.66,2.3,90:103,0.7941482067108154
516,7260,1.0,2015-12-02,CHI,DEN,1.19,5.12,99:90,0.6980112791061401
517,2832,0.0,2011-03-04,NYK,CLE,1.07,8.99,115:119,0.8205745816230774
518,2541,1.0,2011-01-21,BKN,DET,1.75,2.12,89:74,0.4595021903514862
519,3156,1.0,2012-01-14,UTA,BKN,1.25,4.13,107:94,0.7121632099151611
520,3963,0.0,2012-10-31,NOP,SAS,3.57,1.32,95:99,0.6833161115646362
521,212,0.0,2008-12-19,DET,UTA,1.66,2.22,114:120 ,0.5841576457023621
522,7265,1.0,2015-12-02,SAS,MIL,1.1,7.93,95:70,0.8432678580284119
523,10547,1.0,2018-12-10,DEN,MEM,1.65,2.32,105:99,0.6987354755401611
524,7757,0.0,2016-02-06,PHX,UTA,3.39,1.35,89:98,0.3619895577430725
525,2341,1.0,2010-12-21,CHI,PHI,1.44,2.87,121:76,0.6794695854187012
526,9524,1.0,2017-12-18,CHI,PHI,2.08,1.8,117:115,0.5452865362167358
527,3486,0.0,2012-02-29,PHI,OKC,2.29,1.65,88:92,0.4126664102077484
528,11561,1.0,2019-12-08,LAL,MIN,1.17,5.42,142:125,0.7637193202972412
529,10161,1.0,2018-03-23,GSW,ATL,1.13,6.71,106:94,0.820271372795105
530,12357,1.0,2021-01-26,ATL,LAC,1.45,2.88,108:99,0.39200299978256226
531,1027,1.0,2009-04-15,ORL,CHA,1.6,2.4,98:73,0.6944358348846436
532,5137,0.0,2013-12-05,MEM,LAC,1.92,1.91,81:101,0.4383810758590698
533,6581,1.0,2015-01-24,MIL,DET,2.26,1.68,101:86,0.57806396484375
534,4946,1.0,2013-04-09,LAL,NOP,1.22,4.59,104:96,0.7405087947845459
535,13807,1.0,2022-02-04,SAS,HOU,1.34,3.4,131:106,0.6550870537757874
536,559,1.0,2009-02-08,OKC,SAC,1.29,3.62,116:113,0.7727622985839844
537,13317,1.0,2021-11-27,HOU,CHA,2.77,1.47,146:143 ,0.32762885093688965
538,9214,1.0,2017-04-10,CHI,ORL,1.26,4.1,122:75,0.7497668266296387
539,12467,0.0,2021-02-09,SAC,PHI,2.63,1.52,111:119,0.3055972456932068
540,13513,1.0,2021-12-27,CHA,HOU,1.29,3.77,123:99,0.5840118527412415
541,11023,1.0,2019-02-21,LAL,HOU,2.28,1.67,111:106,0.4011625051498413
542,12149,0.0,2020-03-06,CHI,IND,2.18,1.72,102:108,0.46425309777259827
543,7798,0.0,2016-02-19,LAL,SAS,5.89,1.16,113:119,0.24282950162887573
544,5876,1.0,2014-03-20,GSW,MIL,1.08,8.74,115:110,0.8152774572372437
545,8766,1.0,2017-01-28,MIN,BKN,1.14,6.25,129:109,0.7932620048522949
546,10931,1.0,2019-02-02,GSW,LAL,1.06,11.24,115:101,0.8434333801269531
547,728,1.0,2009-03-07,ATL,DET,1.71,2.19,87:83,0.617119550704956
548,4955,1.0,2013-04-10,LAC,MIN,1.1,8.02,111:95,0.7690150737762451
549,13694,0.0,2022-01-20,GSW,IND,1.07,9.54,117:121 ,0.755224883556366
550,1067,1.0,2009-11-23,POR,CHI,1.26,4.03,122:98,0.8325802683830261
551,1269,1.0,2009-12-22,HOU,LAC,1.23,4.34,108:99,0.384135901927948
552,7874,1.0,2016-02-29,BOS,UTA,1.49,2.73,100:95,0.606071949005127
553,2640,0.0,2011-02-02,UTA,HOU,1.75,2.12,96:97,0.5662297606468201
554,4235,1.0,2012-12-30,DET,MIL,1.73,2.17,96:94,0.5930060148239136
555,6891,1.0,2015-03-12,UTA,HOU,2.18,1.73,109:91,0.693391740322113
556,1230,1.0,2009-12-16,SAC,WAS,1.62,2.35,112:109,0.4806223511695862
557,2001,0.0,2010-04-03,SAC,POR,3.66,1.3,87:98,0.2073623538017273
558,1479,1.0,2010-01-20,PHX,BKN,1.06,10.45,118:94,0.8286782503128052
559,8772,1.0,2017-01-29,IND,HOU,2.38,1.63,120:101,0.6607303619384766
560,4027,1.0,2012-12-01,MIL,BOS,1.67,2.28,91:88,0.41205084323883057
561,4221,0.0,2012-12-28,UTA,LAC,2.29,1.67,114:116,0.3084670603275299
562,6943,0.0,2015-03-19,LAL,UTA,2.62,1.53,73:80,0.29582536220550537
563,4874,1.0,2013-03-30,GSW,POR,1.19,5.1,125:98,0.8126708269119263
564,662,1.0,2009-02-26,HOU,CLE,2.39,1.6,93:74,0.6755166053771973
565,6991,0.0,2015-03-25,NOP,HOU,1.9,1.94,93:95,0.46436265110969543
566,13726,1.0,2022-01-25,BOS,SAC,1.23,4.45,128:75,0.7969024181365967
567,13820,0.0,2022-02-06,HOU,NOP,3.1,1.4,107:120,0.24975058436393738
568,13127,1.0,2021-05-09,LAL,PHX,3.2,1.38,123:110,0.46516019105911255
569,13028,0.0,2021-04-27,GSW,DAL,1.59,2.45,103:133,0.5333657264709473
570,11407,0.0,2019-11-16,CHI,BKN,1.59,2.46,111:117,0.560457706451416
571,5880,1.0,2014-03-21,BKN,BOS,1.25,4.14,114:98,0.7122107744216919
572,1875,1.0,2010-03-17,TOR,ATL,1.67,2.25,106:105,0.2518417239189148
573,11189,1.0,2019-03-16,DEN,IND,1.35,3.34,102:100,0.7448410987854004
574,12848,1.0,2021-04-05,BKN,NYK,1.4,3.09,114:112,0.717456579208374
575,8434,1.0,2016-12-14,HOU,SAC,1.08,8.99,132:98,0.7344116568565369
576,9305,1.0,2017-11-17,DEN,NOP,1.54,2.58,146:114,0.6112672090530396
577,6338,0.0,2014-12-22,DAL,ATL,1.54,2.59,102:105,0.4313695430755615
578,11784,1.0,2020-01-09,PHI,BOS,1.9,1.94,109:98,0.38074737787246704
579,253,1.0,2008-12-26,NOP,HOU,1.78,2.04,88:79,0.6279551386833191
580,8168,1.0,2016-04-08,BOS,MIL,1.14,6.28,124:109,0.7324591875076294
581,4476,0.0,2013-02-01,MIN,LAL,2.16,1.73,100:111,0.4650666415691376
582,8334,0.0,2016-12-01,BKN,MIL,2.88,1.45,93:111,0.3540802001953125
583,14090,1.0,2022-03-21,BKN,UTA,2.13,1.77,114:106,0.37356677651405334
584,10010,0.0,2018-03-02,MIL,IND,1.61,2.44,96:103,0.4317440986633301
585,1336,1.0,2010-01-01,LAL,SAC,1.1,7.89,109:108,0.9023612141609192
586,11148,0.0,2019-03-10,GSW,PHX,1.03,14.97,111:115,0.8393208980560303
587,2275,0.0,2010-12-12,LAC,ORL,3.98,1.26,85:94,0.4547103941440582
588,9621,1.0,2017-12-31,LAC,CHA,1.79,2.09,106:98,0.6246755719184875
589,1498,1.0,2010-01-23,CLE,OKC,1.27,3.98,100:99,0.8138481974601746
590,14043,0.0,2022-03-14,OKC,CHA,5.71,1.16,116:134,0.23942607641220093
591,2190,1.0,2010-12-01,DAL,MIN,1.14,6.07,100:86,0.8317398428916931
592,5446,0.0,2014-01-17,PHI,MIA,6.35,1.13,86:101,0.2574995756149292
593,5481,1.0,2014-01-22,HOU,SAC,1.18,5.17,119:98,0.5976656675338745
594,922,1.0,2009-04-01,PHX,HOU,1.78,2.03,114:109,0.48140934109687805
595,12608,1.0,2021-02-28,MIA,ATL,1.73,2.17,109:99,0.5334164500236511
596,913,0.0,2009-03-31,SAS,OKC,1.08,7.95,95:96,0.7173904776573181
597,2470,1.0,2011-01-09,PHX,CLE,1.11,6.77,108:100,0.7239364385604858
598,4643,0.0,2013-02-27,ORL,SAC,1.81,2.04,101:125,0.6143649816513062
599,10118,1.0,2018-03-17,MIL,ATL,1.13,6.5,122:117,0.7103805541992188
600,775,1.0,2009-03-13,PHI,CHI,1.57,2.48,104:101,0.6387746334075928
601,6391,0.0,2014-12-29,MIA,ORL,1.44,2.91,101:102,0.7261598706245422
602,3801,1.0,2012-04-08,BKN,CLE,1.28,3.83,122:117 ,0.7253437042236328
603,11280,0.0,2019-03-28,NYK,TOR,5.58,1.17,92:117,0.39284205436706543
604,11097,0.0,2019-03-03,BOS,HOU,1.77,2.11,104:115,0.49294161796569824
605,5708,0.0,2014-02-25,SAC,HOU,2.6,1.53,103:129,0.4238145351409912
606,10501,0.0,2018-12-03,NYK,WAS,2.15,1.75,107:110,0.5331894159317017
607,12265,1.0,2020-08-12,OKC,MIA,2.42,1.61,116:115,0.40430396795272827
608,8832,0.0,2017-02-13,DAL,BOS,2.06,1.81,98:111,0.6288132667541504
609,8587,1.0,2017-01-04,CHA,OKC,1.75,2.15,123:112,0.6109298467636108
610,836,0.0,2009-03-21,CHI,LAL,2.47,1.57,109:117,0.5761497616767883
611,1557,0.0,2010-01-31,BOS,LAL,1.99,1.84,89:90,0.375286340713501
612,809,1.0,2009-03-17,UTA,WAS,1.04,13.5,103:88,0.8188683986663818
613,9317,1.0,2017-11-19,LAL,DEN,2.72,1.49,127:109,0.49098527431488037
614,13083,0.0,2021-05-04,DET,CHA,2.56,1.55,99:102,0.49746447801589966
615,11003,0.0,2019-02-12,MEM,SAS,3.61,1.32,107:108,0.5355151891708374
616,11951,0.0,2020-02-01,SAC,LAL,3.34,1.35,113:129,0.3413228392601013
617,3937,0.0,2012-04-25,CLE,WAS,2.21,1.7,85:96,0.3658299446105957
618,2576,1.0,2011-01-25,LAL,UTA,1.24,4.25,120:91,0.7211576700210571
619,4828,1.0,2013-03-24,HOU,SAS,2.0,1.84,96:95,0.6815314292907715
