GAME_DATE,HOME,AWAY,Score,Odds1,Odds2,Results
2008-10-13,ATL ,CHA,88:87,1.38,3.05,1
2008-10-13,MEM ,IND,103:95,1.68,2.18,1
2008-10-09,LAL ,LAC,80:107,FALSE,FALSE,0
2008-10-09,UTA ,PHX,89:96,1.41,2.88,0
2008-10-09,CHI ,DAL,102:110,FALSE,FALSE,0
2008-10-09,HOU ,SAS,85:78,FALSE,FALSE,1
2008-10-09,MIA ,BKN,98:100 ,FALSE,FALSE,0
2008-10-08,PHX ,ATL,96:100,FALSE,FALSE,0
2008-10-08,POR ,GSW,95:110,FALSE,FALSE,0
2008-10-08,MIN ,OKC,88:82,FALSE,FALSE,1
2008-10-08,MEM ,WAS,80:89,1.42,2.87,0
2008-10-07,POR ,SAC,110:81,1.37,3.1,1
2008-10-07,DAL ,WAS,108:82,1.42,2.88,1
2008-10-07,HOU ,MEM,96:93,1.29,3.62,1
2020-10-11,MIA ,LAL,93:106,2.97,1.42,0
2020-10-09,LAL ,MIA,108:111,1.32,3.58,0
2020-10-06,MIA ,LAL,96:102,3.71,1.30,0
2020-10-04,MIA ,LAL,115:104,4.34,1.24,1
2020-10-02,LAL ,MIA,124:114,1.17,5.47,1
2020-09-30,LAL ,MIA,116:98,1.53,2.63,1
2020-09-27,MIA ,BOS,125:113,2.25,1.69,1
2020-09-26,LAL ,DEN,117:107,1.47,2.79,1
2020-09-25,BOS ,MIA,121:108,1.63,2.37,1
2020-09-24,DEN ,LAL,108:114,3.02,1.41,0
2020-09-23,MIA ,BOS,112:109,2.35,1.63,1
2020-09-22,DEN ,LAL,114:106,3.11,1.39,1
2020-09-20,LAL ,DEN,105:103,1.33,3.51,1
2020-09-19,MIA ,BOS,106:117,2.39,1.62,0
2020-09-18,LAL ,DEN,126:114,1.34,3.40,1
2020-09-17,BOS ,MIA,101:106,1.69,2.25,0
2020-09-15,LAC ,DEN,89:104,1.32,3.57,0
2020-09-15,BOS ,MIA,114:117 ,1.77,2.10,0
2020-09-13,DEN ,LAC,111:98,3.97,1.27,1
2020-09-12,LAL ,HOU,119:96,1.40,3.07,1
2020-09-11,TOR ,BOS,87:92,2.24,1.69,0
2020-09-11,LAC ,DEN,105:111,1.25,4.26,0
2020-09-10,HOU ,LAL,100:110,2.76,1.48,0
2020-09-09,DEN ,LAC,85:96,3.60,1.32,0
2020-09-09,BOS ,TOR,122:125 ,1.68,2.25,0
2020-09-08,HOU ,LAL,102:112,2.52,1.56,0
2020-09-08,MIL ,MIA,94:103,2.80,1.47,0
2020-09-07,DEN ,LAC,107:113,4.48,1.23,0
2020-09-07,TOR ,BOS,89:111,2.04,1.82,0
2020-08-25,DEN ,UTA,117:107,2.19,1.73,1
2020-08-24,POR ,LAL,115:135,3.77,1.30,0
2020-08-24,MIA ,IND,99:87,1.37,3.24,1
2020-08-24,OKC ,HOU,117:114,2.25,1.70,1
2020-08-24,ORL ,MIL,106:121,8.08,1.10,0
2020-08-23,UTA ,DEN,129:127,1.63,2.36,1
2020-08-23,BKN ,TOR,122:150,8.68,1.09,0
2020-08-23,DAL ,LAC,135:133 ,3.48,1.33,1
2020-08-23,PHI ,BOS,106:110,3.51,1.33,0
2020-08-22,POR ,LAL,108:116,3.81,1.30,0
2020-08-22,OKC ,HOU,119:107 ,2.11,1.77,1
2020-08-22,MIA ,IND,124:115,1.49,2.75,1
2020-08-22,ORL ,MIL,107:121,7.47,1.11,0
2020-08-21,DAL ,LAC,122:130,2.78,1.48,0
2020-08-21,PHI ,BOS,94:102,2.97,1.43,0
2020-08-21,UTA ,DEN,124:87,1.87,1.99,1
2020-08-21,BKN ,TOR,92:117,5.61,1.17,0
2020-08-20,LAL ,POR,111:88,1.35,3.36,1
2020-08-20,MIL ,ORL,111:96,1.10,8.02,1
2020-08-20,HOU ,OKC,111:98,1.78,2.12,1
2020-08-20,IND ,MIA,100:109,2.54,1.57,0
2020-08-19,LAC ,DAL,114:127,1.47,2.81,0
2020-08-19,BOS ,PHI,128:101,1.52,2.65,1
2020-08-19,DEN ,UTA,105:124,1.64,2.36,0
2020-08-19,TOR ,BKN,104:99,1.14,6.31,1
2020-08-18,LAL ,POR,93:100,1.37,3.30,0
2020-08-18,HOU ,OKC,123:108,1.96,1.90,1
2020-08-18,IND ,MIA,101:113,2.48,1.59,0
2020-08-18,MIL ,ORL,110:122,1.08,9.75,0
2020-08-17,LAC ,DAL,118:110,1.36,3.36,1
2020-08-17,BOS ,PHI,109:101,1.39,3.17,1
2020-08-17,TOR ,BKN,134:110,1.20,5.01,1
2020-08-17,DEN ,UTA,135:125 ,1.54,2.60,1
2020-08-15,POR ,MEM,126:122,1.39,3.16,1
2020-08-14,HOU ,PHI,96:134,1.70,2.24,0
2020-08-14,LAC ,OKC,107:103 ,1.52,2.71,1
2020-08-14,IND ,MIA,109:92,1.98,1.88,1
2020-08-14,TOR ,DEN,117:109,2.16,1.75,1
2020-08-13,BKN ,POR,133:134,5.22,1.19,0
2020-08-13,ORL ,NOP,133:127,1.60,2.45,1
2020-08-13,UTA ,SAS,118:112,3.32,1.36,1
2020-08-13,MEM ,MIL,119:106,1.61,2.42,1
2020-08-13,PHX ,DAL,128:102,1.27,4.03,1
2020-08-13,LAL ,SAC,122:136,1.62,2.40,0
2020-08-13,BOS ,WAS,90:96,2.07,1.80,0
2020-08-12,DEN ,LAC,111:124,2.79,1.47,0
2020-08-12,OKC ,MIA,116:115,2.42,1.61,1
2020-08-12,PHI ,TOR,121:125,2.99,1.42,0
2020-08-12,HOU ,IND,104:108,1.37,3.27,0
2020-08-11,WAS ,MIL,113:126,4.09,1.26,0
2020-08-11,SAC ,NOP,112:106,1.68,2.27,1
2020-08-11,DAL ,POR,131:134,2.21,1.71,0
2020-08-11,MEM ,BOS,107:122,2.60,1.54,0
2020-08-11,PHI ,PHX,117:130,4.76,1.21,0
2020-08-11,SAS ,HOU,123:105,1.57,2.51,1
2020-08-11,ORL ,BKN,96:108,1.52,2.66,0
2020-08-10,LAL ,DEN,124:121,1.48,2.77,1
2020-08-10,MIA ,IND,114:92,1.59,2.47,1
2020-08-10,MIL ,TOR,106:114,1.46,2.83,0
2020-08-10,UTA ,DAL,114:122,1.44,2.90,0
2020-08-10,PHX ,OKC,128:101,1.29,3.82,1
2020-08-09,LAC ,BKN,120:129,1.23,4.47,0
2020-08-09,SAC ,HOU,112:129,2.62,1.53,0
2020-08-09,POR ,PHI,124:121,1.71,2.21,1
2020-08-09,BOS ,ORL,122:119 ,1.26,4.09,1
2020-08-09,NOP ,SAS,113:122,1.60,2.44,0
2020-08-09,TOR ,MEM,108:99,1.34,3.45,1
2020-08-09,OKC ,WAS,121:103,1.23,4.49,1
2020-08-08,DAL ,MIL,136:132 ,2.95,1.43,1
2020-08-08,MIA ,PHX,112:119,2.43,1.60,0
2020-08-08,IND ,LAL,116:111,2.83,1.46,1
2020-08-08,DEN ,UTA,134:132 ,1.88,1.98,1
2020-08-08,POR ,LAC,117:122,1.55,2.57,0
2020-08-07,TOR ,BOS,100:122,1.83,2.03,0
2020-08-07,NOP ,WAS,118:107,1.28,3.92,1
2020-08-07,PHI ,ORL,108:101,1.49,2.74,1
2020-08-07,BKN ,SAC,119:106,2.79,1.47,1
2020-08-07,MEM ,OKC,121:92,2.34,1.64,1
2020-08-07,SAS ,UTA,119:111,1.25,4.27,1
2020-08-06,HOU ,LAL,113:97,1.65,2.34,1
2020-08-06,DEN ,POR,115:125,2.62,1.53,0
2020-08-06,DAL ,LAC,111:126,2.52,1.57,0
2020-08-06,MIL ,MIA,130:116,1.23,4.54,1
2020-08-06,PHX ,IND,114:99,2.02,1.84,1
2020-08-06,SAC ,NOP,140:125,2.56,1.55,1
2020-08-05,BOS ,BKN,149:115,1.24,4.34,1
2020-08-05,ORL ,TOR,99:109,3.61,1.31,0
2020-08-05,LAL ,OKC,86:105,1.46,2.84,0
2020-08-05,SAS ,DEN,126:132,2.09,1.78,0
2020-08-05,WAS ,PHI,98:107,5.34,1.18,0
2020-08-05,UTA ,MEM,124:115,1.48,2.76,1
2020-08-04,POR ,HOU,110:102,2.36,1.63,1
2020-08-04,MIA ,BOS,112:106,2.67,1.51,1
2020-08-04,IND ,ORL,120:109,2.01,1.85,1
2020-08-04,LAC ,PHX,115:117,1.26,4.12,0
2020-08-04,SAC ,DAL,110:114 ,2.89,1.45,0
2020-08-04,MIL ,BKN,116:119,1.03,16.31,0
2020-08-03,UTA ,LAL,108:116,3.08,1.40,0
2020-08-03,PHI ,SAS,132:130,1.32,3.57,1
2020-08-03,NOP ,MEM,109:99,1.51,2.68,1
2020-08-03,OKC ,DEN,113:121 ,1.44,2.89,0
2020-08-03,WAS ,IND,100:111,4.22,1.25,0
2020-08-03,MIA ,TOR,103:107,2.25,1.69,0
2020-08-02,PHX ,DAL,117:115,3.06,1.41,1
2020-08-02,HOU ,MIL,120:116,2.70,1.50,1
2020-08-02,ORL ,SAC,132:116,1.79,2.09,1
2020-08-02,MEM ,SAS,106:108,1.69,2.25,0
2020-08-02,BOS ,POR,128:124,1.57,2.50,1
2020-08-02,BKN ,WAS,118:110,1.59,2.45,1
2020-08-01,TOR ,LAL,107:92,2.21,1.72,1
2020-08-01,IND ,PHI,127:121,3.13,1.39,1
2020-08-01,LAC ,NOP,126:103,1.47,2.80,1
2020-08-01,OKC ,UTA,110:94,1.90,1.95,1
2020-08-01,DEN ,MIA,105:125,2.46,1.59,0
2020-07-31,DAL ,HOU,149:153 ,2.00,1.86,0
2020-07-31,SAS ,SAC,129:120,2.37,1.63,1
2020-07-31,MIL ,BOS,119:112,1.58,2.47,1
2020-07-31,POR ,MEM,140:135 ,1.62,2.38,1
2020-07-31,WAS ,PHX,112:125,3.52,1.33,0
2020-07-31,BKN ,ORL,118:128,3.63,1.31,0
2020-07-30,LAL ,LAC,103:101,1.57,2.49,1
2020-07-30,NOP ,UTA,104:106,1.73,2.16,0
2020-07-28,PHI ,DAL,115:118 ,2.07,1.76,0
2020-07-28,HOU ,BOS,137:112,1.54,2.55,1
2020-07-28,POR ,OKC,120:131,2.82,1.45,0
2020-07-28,IND ,SAS,111:118,1.53,2.54,0
2020-07-28,PHX ,TOR,117:106,2.85,1.43,1
2020-07-28,MIA ,MEM,110:128,1.57,2.43,0
2020-07-27,MIL ,NOP,103:124,1.35,3.27,0
2020-07-27,DEN ,ORL,110:114,1.55,2.47,0
2020-07-27,BKN ,UTA,107:112,3.39,1.33,0
2020-07-27,LAC ,SAC,102:106,1.48,2.71,0
2020-07-27,LAL ,WAS,123:116,1.67,2.23,1
2020-07-26,MEM ,HOU,104:119,2.70,1.48,0
2020-07-26,TOR ,POR,110:104,1.36,3.19,1
2020-07-26,DAL ,IND,111:118,1.46,2.72,0
2020-07-26,BOS ,PHX,117:103,1.42,2.91,1
2020-07-26,OKC ,PHI,102:97,1.85,1.97,1
2020-07-25,NOP ,DEN,119:104,2.09,1.75,1
2020-07-25,WAS ,LAC,100:105,3.73,1.28,0
2020-07-25,SAS ,BKN,119:124,1.38,3.08,0
2020-07-25,UTA ,MIA,101:99,2.06,1.77,1
2020-07-25,SAC ,MIL,123:131,4.49,1.21,0
2020-07-25,ORL ,LAL,112:119,3.06,1.39,0
2020-07-24,TOR ,HOU,94:83,1.70,2.17,1
2020-07-24,BOS ,OKC,84:98,1.69,2.19,0
2020-07-24,PHI ,MEM,90:83,1.52,2.55,1
2020-07-23,UTA ,PHX,88:101,1.41,2.97,0
2020-07-23,LAL ,DAL,104:108,1.63,2.30,0
2020-07-23,IND ,POR,91:88,2.72,1.47,1
2020-07-23,MIL ,SAS,113:92,1.23,4.22,1
2020-07-22,MIA ,SAC,104:98,1.46,2.78,1
2020-07-22,BKN ,NOP,68:99,2.78,1.44,0
2020-07-22,DEN ,WAS,89:82,1.47,2.73,1
2020-07-22,LAC ,ORL,99:90,1.67,2.26,1
2020-03-18,IND ,GSW,canc.,False,False,0
2020-03-12,ORL ,CHI,canc.,False,False,0
2020-03-11,DAL ,DEN,113:97,2.21,1.71,1
2020-03-11,ATL ,NYK,131:136 ,1.49,2.72,0
2020-03-11,MIA ,CHA,98:109,1.15,5.95,0
2020-03-11,PHI ,DET,124:106,1.12,6.81,1
2020-03-10,GSW ,LAC,107:131,7.33,1.11,0
2020-03-10,LAL ,BKN,102:104,1.12,6.75,0
2020-03-10,POR ,PHX,121:105,1.42,2.98,1
2020-03-10,CHI ,CLE,108:103,1.56,2.52,1
2020-03-10,HOU ,MIN,117:111,1.11,7.32,1
2020-03-10,MEM ,ORL,115:120,1.76,2.12,0
2020-03-10,SAS ,DAL,119:109,2.45,1.60,1
2020-03-10,IND ,BOS,111:114,2.27,1.68,0
2020-03-10,WAS ,NYK,122:115,1.49,2.73,1
2020-03-09,DEN ,MIL,109:95,1.38,3.21,1
2020-03-09,UTA ,TOR,92:101,1.44,2.91,0
2020-03-09,ATL ,CHA,143:138 ,1.50,2.72,1
2020-03-08,SAC ,TOR,113:118,2.69,1.50,0
2020-03-08,CLE ,SAS,132:129 ,2.61,1.53,1
2020-03-08,NYK ,DET,96:84,1.43,2.94,1
2020-03-08,DAL ,IND,109:112,1.40,3.10,0
2020-03-08,HOU ,ORL,106:126,1.30,3.74,0
2020-03-08,WAS ,MIA,89:100,2.78,1.47,0
2020-03-08,BOS ,OKC,104:105,1.41,3.05,0
2020-03-08,PHX ,MIL,140:131,3.20,1.38,1
2020-03-08,LAC ,LAL,103:112,1.73,2.17,0
2020-03-08,MIN ,NOP,107:120,3.35,1.35,0
2020-03-08,BKN ,CHI,110:107,1.41,3.03,1
2020-03-07,POR ,SAC,111:123,1.76,2.12,0
2020-03-07,GSW ,PHI,118:114,2.43,1.60,1
2020-03-07,MEM ,ATL,118:101,1.41,3.03,1
2020-03-07,CLE ,DEN,104:102,4.67,1.21,1
2020-03-07,DET ,UTA,105:111,3.92,1.28,0
2020-03-07,CHA ,HOU,108:99,3.78,1.29,1
2020-03-06,LAL ,MIL,113:103,1.84,2.01,1
2020-03-06,PHX ,POR,127:117,2.41,1.61,1
2020-03-06,DAL ,MEM,121:96,1.33,3.46,1
2020-03-06,BOS ,UTA,94:99,1.85,2.00,0
2020-03-06,CHI ,IND,102:108,2.18,1.72,0
2020-03-06,MIN ,ORL,118:132,2.19,1.71,0
2020-03-06,NOP ,MIA,110:104,1.84,2.02,1
2020-03-06,BKN ,SAS,139:120,1.67,2.26,1
2020-03-06,NYK ,OKC,103:126,2.99,1.42,0
2020-03-06,WAS ,ATL,118:112,1.46,2.81,1
2020-03-05,GSW ,TOR,113:121,4.36,1.24,0
2020-03-05,SAC ,PHI,108:125,1.46,2.82,0
2020-03-05,HOU ,LAC,105:120,1.96,1.88,0
2020-03-05,CHA ,DEN,112:114,4.67,1.21,0
2020-03-04,POR ,WAS,125:104,1.30,3.69,1
2020-03-04,DAL ,NOP,127:123 ,1.40,3.07,1
2020-03-04,MIN ,CHI,115:108,1.81,2.05,1
2020-03-04,BKN ,MEM,79:118,1.84,2.01,0
2020-03-04,MIA ,ORL,116:113,1.36,3.27,1
2020-03-04,NYK ,UTA,104:112,4.07,1.26,0
2020-03-04,CLE ,BOS,106:112,2.47,1.58,0
2020-03-04,DET ,OKC,107:114,4.05,1.26,0
2020-03-04,MIL ,IND,119:100,1.15,5.91,1
2020-03-03,LAL ,PHI,120:107,1.11,7.38,1
2020-03-03,SAC ,WAS,133:126,1.42,2.98,1
2020-03-03,DEN ,GSW,100:116,1.05,11.41,0
2020-03-03,PHX ,TOR,114:123,2.39,1.61,0
2020-03-03,NOP ,MIN,134:139,1.16,5.69,0
2020-03-03,OKC ,LAC,94:109,2.65,1.51,0
2020-03-03,BOS ,BKN,120:129 ,1.37,3.22,0
2020-03-03,CHA ,SAS,103:104,2.43,1.60,0
2020-03-02,SAS ,IND,111:116,2.12,1.76,0
2020-03-02,CHI ,DAL,109:107,3.35,1.35,1
2020-03-02,ATL ,MEM,88:127,1.77,2.11,0
2020-03-02,MIA ,MIL,105:89,2.64,1.52,1
2020-03-02,CLE ,UTA,113:126,5.29,1.18,0
2020-03-02,NYK ,HOU,125:123,5.19,1.18,1
2020-03-02,ORL ,POR,107:130,1.39,3.14,0
2020-03-01,GSW ,WAS,110:124,3.53,1.32,0
2020-03-01,NOP ,LAL,114:122,1.81,2.05,0
2020-03-01,DEN ,TOR,133:118,1.69,2.25,1
2020-03-01,SAC ,DET,106:100,1.22,4.60,1
2020-03-01,LAC ,PHI,136:130,1.08,8.70,1
2020-03-01,MIN ,DAL,91:111,2.93,1.44,0
2020-03-01,CHA ,MIL,85:93,7.46,1.11,0
2020-02-29,PHX ,GSW,99:115,1.20,4.95,0
2020-02-29,BOS ,HOU,110:111 ,1.99,1.86,0
2020-02-29,SAS ,ORL,114:113,1.59,2.46,1
2020-02-29,CLE ,IND,104:113,4.42,1.23,0
2020-02-29,MEM ,LAL,105:88,5.74,1.16,1
2020-02-29,ATL ,POR,129:117,1.72,2.18,1
2020-02-29,MIA ,BKN,116:113,1.32,3.56,1
2020-02-29,NYK ,CHI,125:115,1.71,2.21,1
2020-02-28,LAC ,DEN,132:103,1.37,3.25,1
2020-02-28,PHX ,DET,111:113,1.24,4.27,0
2020-02-28,UTA ,WAS,129:119,1.18,5.22,1
2020-02-28,MEM ,SAC,101:104,1.74,2.15,0
2020-02-28,MIA ,DAL,126:118,1.71,2.20,1
2020-02-28,MIL ,OKC,133:86,1.17,5.40,1
2020-02-28,NOP ,CLE,116:104,1.10,7.76,1
2020-02-28,ATL ,BKN,141:118,2.18,1.72,1
2020-02-28,TOR ,CHA,96:99,1.09,8.51,0
2020-02-28,ORL ,MIN,136:125,1.30,3.74,1
2020-02-27,GSW ,LAL,86:116,5.47,1.17,0
2020-02-27,IND ,POR,106:100,1.19,5.06,1
2020-02-27,OKC ,SAC,112:108,1.32,3.53,1
2020-02-27,PHI ,NYK,115:106,1.31,3.60,1
2020-02-26,UTA ,BOS,103:114,1.49,2.72,0
2020-02-26,PHX ,LAC,92:102,3.65,1.31,0
2020-02-26,SAS ,DAL,103:109,2.53,1.56,0
2020-02-26,HOU ,MEM,140:112,1.12,6.87,1
2020-02-26,ATL ,ORL,120:130,2.18,1.72,0
2020-02-26,MIA ,MIN,126:129,1.13,6.34,0
2020-02-26,CHA ,NYK,107:101,2.05,1.81,1
2020-02-26,CLE ,PHI,108:94,3.66,1.31,1
2020-02-26,WAS ,BKN,110:106,2.04,1.82,1
2020-02-25,GSW ,SAC,94:112,3.46,1.33,0
2020-02-25,LAL ,NOP,118:109,1.31,3.60,1
2020-02-25,POR ,BOS,106:118,3.36,1.35,0
2020-02-25,DEN ,DET,115:98,1.09,8.23,1
2020-02-25,CHI ,OKC,122:124,3.49,1.33,0
2020-02-25,TOR ,MIL,97:108,1.92,1.93,0
2020-02-25,IND ,CHA,119:80,1.14,6.08,1
2020-02-24,LAC ,MEM,124:97,1.15,5.85,1
2020-02-24,UTA ,PHX,111:131,1.27,3.96,0
2020-02-24,DAL ,MIN,139:123,1.09,8.40,1
2020-02-24,HOU ,NYK,123:112,1.10,7.55,1
2020-02-24,BKN ,ORL,113:115,1.62,2.39,0
2020-02-24,CLE ,MIA,125:119 ,3.11,1.39,1
2020-02-24,PHI ,ATL,129:112,1.26,4.09,1
2020-02-24,WAS ,MIL,134:137 ,7.53,1.10,0
2020-02-23,POR ,DET,107:104,1.46,2.83,1
2020-02-23,GSW ,NOP,101:115,5.09,1.19,0
2020-02-23,CHI ,WAS,126:117,2.37,1.63,1
2020-02-23,OKC ,SAS,131:103,1.50,2.70,1
2020-02-23,DEN ,MIN,128:116,1.07,9.55,1
2020-02-23,TOR ,IND,127:81,1.49,2.72,1
2020-02-23,LAL ,BOS,114:112,1.31,3.60,1
2020-02-22,UTA ,HOU,110:120,1.80,2.06,0
2020-02-22,MIL ,PHI,119:98,1.22,4.53,1
2020-02-22,CHI ,PHX,104:112,2.29,1.66,0
2020-02-22,MIA ,CLE,124:105,1.10,7.68,1
2020-02-22,ATL ,DAL,111:107,1.79,2.08,1
2020-02-22,CHA ,BKN,86:115,2.53,1.56,0
2020-02-22,LAC ,SAC,103:112,1.24,4.36,0
2020-02-21,LAL ,MEM,117:105,1.17,5.48,1
2020-02-21,POR ,NOP,115:128,2.83,1.46,0
2020-02-21,UTA ,SAS,104:113,1.34,3.41,0
2020-02-21,MIN ,BOS,117:127,4.02,1.26,0
2020-02-21,OKC ,DEN,113:101,1.83,2.03,1
2020-02-21,NYK ,IND,98:106,3.37,1.35,0
2020-02-21,TOR ,PHX,118:101,1.28,3.84,1
2020-02-21,ORL ,DAL,106:122,2.51,1.57,0
2020-02-21,WAS ,CLE,108:113,1.42,3.01,0
2020-02-20,GSW ,HOU,105:135,4.90,1.20,0
2020-02-20,SAC ,MEM,129:125,1.95,1.89,1
2020-02-20,CHI ,CHA,93:103,1.56,2.53,0
2020-02-20,PHI ,BKN,112:104 ,1.35,3.33,1
2020-02-20,ATL ,MIA,129:124,3.05,1.40,1
2020-02-20,DET ,MIL,106:126,7.84,1.10,0
2020-02-16,Team Giannis ,Team LeBron,155:157,2.95,1.42,0
2020-02-14,Team USA ,Team World,151:131,1.43,2.91,1
2020-02-13,BOS ,LAC,141:133 ,1.86,1.99,1
2020-02-13,NOP ,OKC,118:123,1.62,2.39,0
2020-02-12,DEN ,LAL,116:120 ,2.30,1.66,0
2020-02-12,PHX ,GSW,112:106,1.36,3.31,1
2020-02-12,UTA ,MIA,116:101,1.50,2.69,1
2020-02-12,DAL ,SAC,130:111,1.26,4.04,1
2020-02-12,MEM ,POR,111:104,1.61,2.41,1
2020-02-12,MIN ,CHA,108:115,1.41,3.04,0
2020-02-12,BKN ,TOR,101:91,2.45,1.59,1
2020-02-12,IND ,MIL,118:111,1.82,2.04,1
2020-02-12,NYK ,WAS,96:114,1.68,2.25,0
2020-02-12,CLE ,ATL,127:105,2.26,1.68,1
2020-02-12,ORL ,DET,116:112 ,1.36,3.28,1
2020-02-11,HOU ,BOS,116:105,1.74,2.16,1
2020-02-11,NOP ,POR,138:117,1.67,2.27,1
2020-02-11,OKC ,SAS,106:114,1.28,3.83,0
2020-02-11,PHI ,LAC,110:103,1.95,1.90,1
2020-02-11,WAS ,CHI,126:114,1.62,2.37,1
2020-02-10,GSW ,MIA,101:113,3.27,1.37,0
2020-02-10,LAL ,PHX,125:100,1.10,7.63,1
2020-02-10,DEN ,SAS,127:120,1.36,3.31,1
2020-02-10,DAL ,UTA,119:123,1.91,1.94,0
2020-02-10,MIL ,SAC,123:111,1.19,5.09,1
2020-02-10,TOR ,MIN,137:126,1.26,4.08,1
2020-02-10,DET ,CHA,76:87,1.62,2.39,0
2020-02-10,IND ,BKN,105:106,1.37,3.24,0
2020-02-10,ORL ,ATL,135:126,1.25,4.14,1
2020-02-09,POR ,MIA,115:109,1.49,2.73,1
2020-02-09,CLE ,LAC,92:133,2.96,1.42,0
2020-02-09,HOU ,UTA,113:114,1.71,2.21,0
2020-02-09,ATL ,NYK,140:135 ,1.49,2.74,1
2020-02-09,PHI ,CHI,118:111,1.16,5.62,1
2020-02-09,WAS ,MEM,99:106,2.21,1.71,0
2020-02-09,OKC ,BOS,111:112,2.05,1.82,0
2020-02-08,SAC ,SAS,122:102,2.16,1.74,1
2020-02-08,PHX ,DEN,108:117,2.36,1.63,0
2020-02-08,GSW ,LAL,120:125,8.60,1.08,0
2020-02-08,MIN ,LAC,142:115,5.12,1.19,1
2020-02-08,IND ,NOP,117:124,1.49,2.72,0
2020-02-08,TOR ,BKN,119:118,1.39,3.15,1
2020-02-08,CHA ,DAL,100:116,2.29,1.66,0
2020-02-08,DET ,NYK,92:95,2.03,1.83,0
2020-02-08,ORL ,MIL,95:111,4.14,1.25,0
2020-02-07,UTA ,POR,117:114,1.16,5.63,1
2020-02-07,SAC ,MIA,105:97,1.95,1.89,1
2020-02-07,PHX ,HOU,127:91,2.15,1.74,1
2020-02-07,IND ,TOR,106:115,1.88,1.96,0
2020-02-07,OKC ,DET,108:101,1.10,7.52,1
2020-02-07,BOS ,ATL,112:107,1.11,7.06,1
2020-02-07,PHI ,MEM,119:107,1.40,3.10,1
2020-02-07,WAS ,DAL,119:118,2.33,1.65,1
2020-02-06,LAL ,HOU,111:121,1.40,3.10,0
2020-02-06,POR ,SAS,125:117,1.64,2.33,1
2020-02-06,CHI ,NOP,119:125,2.95,1.43,0
2020-02-06,MIL ,PHI,112:101,1.22,4.57,1
2020-02-06,NYK ,ORL,105:103,2.39,1.61,1
2020-02-05,LAC ,MIA,128:111,1.37,3.22,1
2020-02-05,UTA ,DEN,95:98,1.20,4.80,0
2020-02-05,DAL ,MEM,107:121,1.55,2.55,0
2020-02-05,MIN ,ATL,120:127,1.55,2.55,0
2020-02-05,OKC ,CLE,109:103,1.09,8.01,1
2020-02-05,BOS ,ORL,116:100,1.43,2.93,1
2020-02-05,BKN ,GSW,129:88,1.36,3.30,1
2020-02-05,TOR ,IND,119:118,1.42,2.98,1
2020-02-05,DET ,PHX,116:108,2.25,1.68,1
2020-02-04,LAL ,SAS,129:102,1.16,5.75,1
2020-02-04,DEN ,POR,127:99,1.55,2.56,1
2020-02-04,HOU ,CHA,125:110,1.10,7.64,1
2020-02-04,NOP ,MIL,108:120,3.14,1.39,0
2020-02-03,LAC ,SAS,108:105,1.23,4.45,1
2020-02-03,SAC ,MIN,113:109,1.89,1.96,1
2020-02-03,MEM ,DET,96:82,1.22,4.62,1
2020-02-03,ATL ,BOS,115:123,3.03,1.41,0
2020-02-03,BKN ,PHX,119:97,1.74,2.15,1
2020-02-03,MIA ,PHI,137:106,1.71,2.20,1
2020-02-03,CHA ,ORL,100:112,2.71,1.50,0
2020-02-03,CLE ,NYK,134:139 ,2.12,1.77,0
2020-02-03,IND ,DAL,103:112,1.48,2.77,0
2020-02-03,WAS ,GSW,117:125,1.39,3.16,0
2020-02-02,TOR ,CHI,129:102,1.19,5.03,1
2020-02-02,HOU ,NOP,117:109,1.49,2.74,1
2020-02-02,MIL ,PHX,129:108,1.11,7.18,1
2020-02-02,DET ,DEN,128:123 ,2.20,1.71,1
2020-02-01,POR ,UTA,124:107,3.06,1.40,1
2020-02-01,SAC ,LAL,113:129,3.34,1.35,0
2020-02-01,SAS ,CHA,114:90,1.26,4.11,1
2020-02-01,BOS ,PHI,116:95,1.96,1.89,1
2020-02-01,DAL ,ATL,123:100,1.52,2.63,1
2020-02-01,CLE ,GSW,112:131,1.81,2.05,0
2020-02-01,WAS ,BKN,113:107,2.11,1.77,1
2020-02-01,IND ,NYK,85:92,1.15,5.84,0
2020-02-01,ORL ,MIA,89:102,2.18,1.73,0
2020-02-01,LAC ,MIN,118:106,1.18,5.22,1
2020-01-31,LAL ,POR,119:127,1.10,7.53,0
2020-01-31,MIL ,DEN,115:127,1.11,7.35,0
2020-01-31,PHX ,OKC,107:111,1.95,1.89,0
2020-01-31,NOP ,MEM,139:111,1.31,3.57,1
2020-01-31,BKN ,CHI,133:118,1.44,2.88,1
2020-01-31,HOU ,DAL,128:121,1.29,3.76,1
2020-01-31,DET ,TOR,92:105,2.50,1.57,0
2020-01-30,DEN ,UTA,106:100,2.22,1.70,1
2020-01-30,LAC ,SAC,103:124,1.08,9.09,0
2020-01-30,BOS ,GSW,119:104,1.10,7.86,1
2020-01-30,ATL ,PHI,127:117,3.18,1.38,1
2020-01-30,CLE ,TOR,109:115,5.11,1.19,0
2020-01-30,WAS ,CHA,121:107,1.61,2.41,1
2020-01-29,POR ,HOU,125:112,2.91,1.44,1
2020-01-29,SAC ,OKC,100:120,2.14,1.75,0
2020-01-29,SAS ,UTA,127:120,2.94,1.43,1
2020-01-29,BKN ,DET,125:115,1.41,3.05,1
2020-01-29,NYK ,MEM,106:127,2.19,1.72,0
